Id,Value
651,-0.0028112456
656,0.50539166
667,0.50216126
673,-0.043077733
676,-0.01261377
684,0.4970164000000001
690,35.461452
691,-0.03871923
692,0.5142054
693,-0.05049886
704,-0.029224876
710,0.04896911599999999
717,-0.03601148
719,0.48200370000000003
721,-0.0062793269999999995
722,-0.010511804
724,0.48901102
726,-0.008057959
731,-0.012143088500000001
732,0.49696720000000005
733,-0.2530377
734,-0.020094179
743,0.5071725
747,0.48674268
756,0.5030074000000001
757,0.5018342
758,0.49377623
764,-0.016222049
767,0.48994315
768,-0.013446496
772,-0.19669297
776,0.48790628
779,0.4928037
786,-0.037096277000000004
787,39.057762
791,-0.25044572
795,0.48417222
804,-0.0019485466
812,0.50230503
821,0.47071517
845,-0.045719944000000005
846,0.49757653
849,42.339259999999996
850,0.49810606
856,-0.02441433
857,0.06862631
858,-0.010001723
859,0.50720537
869,-0.047000035999999995
870,0.48924404
871,0.054572712999999995
872,0.5050758
881,29.698173999999998
883,0.49898290000000006
885,33.57985
886,-0.009898325
887,39.178295
888,0.5044605999999999
889,0.5010696
890,0.49217427
892,48.216236
893,0.50248075
900,0.5084672
904,0.50335497
905,-0.020427922
911,0.49575186
913,-0.033330913999999996
918,0.02560253
921,-0.03226698
922,0.49482697
933,0.04157803
934,-0.25517198
938,36.278194
940,0.48494965
941,-0.03966262
947,-0.25019179999999996
951,-0.013452519
959,-0.012639291
960,0.5064211
964,0.4858696
978,-0.025234936
979,-0.010773946999999999
983,0.49340653
986,33.360009999999996
988,-0.020712709
991,-0.04403995
997,-0.028937932000000003
1011,-0.03083047
1012,-0.011016866
1013,0.50117797
1019,-0.021441408
1020,0.488025
1027,58.231865
1036,-0.3610895
1041,0.0066723116
1049,29.885483
1053,-0.021038868
1055,39.425507
1065,-0.26139789999999996
1068,56.50585
1070,0.49520344
1081,0.061552938
1082,-0.25208583
1101,32.1346
1106,-0.027094886000000002
1107,0.50161386
1110,-0.25986302
1111,0.5011069
1115,0.50986594
1122,0.5186685000000001
1127,-0.44472495
1133,-0.011844383
1138,0.4875428
1145,0.5014463
1152,-0.0488377
1154,-0.26665616
1163,-0.2528089
1165,0.009607457
1166,-0.0404027
1167,-0.023660438
1175,0.50512224
1179,0.49400740000000004
1180,0.49823898
1183,-0.02935274
1184,-0.028229322
1187,0.07016908
1200,0.48374140000000004
1205,0.49655637
1210,-0.010076733000000001
1213,34.729786
1218,0.50179744
1222,-0.24457222
1225,-0.036298826
1226,0.5053854
1232,0.40828314
1233,-0.16884658
1235,-0.045599557
1245,-0.05963377
1246,-0.046151782999999995
1252,0.50108904
1255,0.49974525
1261,-0.009403227
1264,-0.03602454
1274,0.4877259
1276,42.061623
1290,0.5062654999999999
1306,1.7021766
1308,-0.2561911
1315,0.064519435
1319,-0.25539052
1320,0.49290550000000005
1327,0.48802120000000004
1336,1.8873372
1338,0.5008329
1343,0.5057987
1344,0.4924175
1351,34.820159999999994
1357,0.49801090000000003
1358,34.908432
1359,0.5000867
1368,0.49288112
1373,-0.03106679
1378,0.07185295
1380,0.49707928
1383,0.5047393
1390,-0.03653475
1391,-0.25898182
1394,0.4978396
1395,-0.0018749759
1397,0.48081416
1410,0.06837492
1416,36.27068
1422,0.49546438
1429,0.004378643
1431,-0.030675719
1433,0.49249727
1435,0.50478184
1442,-0.013823533
1444,0.4869948
1445,0.004449211
1451,-0.03877036
1458,0.052983582
1460,0.47633308
1464,0.40720522
1465,0.5076374
1469,0.49576570000000003
1470,0.50940305
1473,48.218685
1476,37.80774
1480,-0.019610753
1489,0.48554122
1498,-0.9047716999999998
1501,0.49430537
1506,0.49110436
1507,0.06857032
1509,0.06758952
1511,0.5035428
1514,0.4879731
1515,0.48710394
1517,28.942696
1518,-0.24819675
1519,-0.04609926
1524,-0.029956661000000002
1527,0.041248236
1529,-0.37622723
1538,-0.04603053
1539,-0.0070269424
1540,0.49726279999999995
1546,0.5102803
1556,-0.012031517
1562,0.023223665
1563,0.50530666
1568,0.49508209999999997
1569,-0.010108085
1572,-0.5310989
1577,0.040085327000000004
1578,-0.025244799
1580,-0.47862723
1584,-0.26899865
1585,0.49507147
1591,0.22594940000000002
1594,-0.0043052229999999995
1595,-0.015490431
1596,0.49607390000000007
1600,-0.054435693
1601,0.48084813
1608,-0.024169829
1611,0.058218997
1624,40.042564
1629,-0.0053042276
1633,-0.28131837
1636,0.06548102
1639,-0.007913822
1644,0.49873412
1645,0.5175639
1646,0.4969896
1648,0.49738097
1657,-0.068447396
1660,0.041283216
1661,-0.011075728
1671,-0.03684372
1673,35.279945
1677,0.079294175
1679,0.49333048
1684,0.49990088
1689,0.49633804
1694,0.5003965
1709,0.5014242
1713,0.054030273
1714,0.020819888
1715,-0.07822493
1724,-0.028437099999999996
1728,-0.23290974
1735,-0.005679017
1738,0.07839492
1740,0.0011261478
1748,-0.028871167000000003
1750,0.5093641
1752,-0.0063758288
1755,0.49648207
1761,0.03964517
1762,0.49447340000000006
1765,-0.0034700127
1775,0.49870509999999996
1779,0.04583705
1782,0.4908737
1786,0.49687576
1787,-0.0045199413
1789,-0.034515984
1795,-0.29210114
1798,0.49134052
1799,0.49662143
1800,-0.040072817000000004
1801,0.49833626
1802,0.49530435
1807,0.032416042
1815,0.49577415
1821,-0.009922275999999999
1822,39.799133000000005
1833,0.5054124
1835,0.4955517
1842,0.4982521
1843,34.90575
1846,0.51442915
1855,35.635253999999996
1856,0.36581305
1859,-0.011707189
1860,-0.055196352000000004
1864,-0.03272952
1866,0.49254608
1868,-0.04530908
1872,0.4898941
1879,0.50305307
1880,0.49788177
1882,-0.009793811999999999
1884,-0.1726267
1891,-0.0044265334
1897,0.50267637
1899,-0.011302339
1905,0.48122257
1909,0.5152194
1918,33.296946999999996
1920,0.49422732
1923,0.486176
1927,-0.24695894
1929,-0.10750163
1932,0.49080172
1933,0.52568746
1934,0.028704505
1938,0.5089526
1939,-0.010990508000000001
1942,0.5003053
1945,40.188595
1952,-0.008725090999999999
1958,0.5003649
1962,0.11508125
1963,0.48919022
1968,0.50178707
1969,-0.041054
1970,-0.27727607
1973,0.5163175999999999
1978,0.48458642
1985,0.4856925
2000,0.50299144
2001,-0.24782681
2006,-0.17214936
2009,-0.044739015
2014,-0.0090219695
2017,-0.26346046
2018,0.50689775
2019,-0.050548363
2024,0.50365853
2026,-0.012551818999999999
2042,0.063625574
2044,0.48672825
2061,-0.028840236
2068,0.5102831
2071,0.5058106
2073,0.5010543
2075,0.060644154000000006
2077,0.49897557
2079,0.48300600000000005
2080,0.49434665
2085,0.48479944
2088,-0.35176430000000003
2093,0.49862570000000006
2094,0.21305096
2095,-0.029978251
2100,0.08365985
2101,0.49904899999999996
2105,-0.25803139999999997
2107,0.50322896
2108,-0.032863095
2115,-0.011812922
2116,-0.014279246
2117,45.014477
2125,0.49156117
2130,-0.044689223
2132,0.50018036
2133,0.51277506
2147,0.49376187
2148,0.5088852
2150,-0.042487297
2158,0.49532139999999997
2160,-0.05423203
2162,0.488437
2172,0.03898898
2173,-0.02855976
2174,-0.16210096
2176,0.47705752
2186,0.48351258
2187,-0.020979675
2195,0.49241567
2196,0.49832517
2201,0.5033568
2204,0.5099885000000001
2205,0.48609653
2206,0.50279295
2224,-0.016156554
2225,-0.042326595999999994
2237,0.49408695
2240,-0.0070530847
2244,0.50357413
2247,-0.00910549
2248,0.48284787
2262,0.49868616
2263,0.49084413
2271,-0.6195943
2280,0.028612952999999997
2286,0.503209
2287,0.06892936
2288,0.50606686
2294,-0.020457413
2296,0.50421023
2299,0.0018930249
2301,-0.018219264
2302,30.954796
2305,0.49837264
2308,0.5039557
2316,-0.029916866
2319,0.50007623
2320,0.5144939000000001
2321,-0.014699592
2323,0.48050886
2326,35.406948
2332,0.48764056
2334,-0.008665292
2336,-0.030707961000000002
2344,0.073309384
2349,0.48895848
2350,-0.26423058
2351,0.49762836
2354,-0.03693212
2359,0.07975176
2361,0.49366087
2362,-0.010229366
2366,0.50204134
2379,-0.25480175
2380,0.4860947
2382,-0.05214792
2383,-0.25863600000000003
2391,0.49357456
2392,-0.018539956
2408,0.48360813
2410,0.06985946
2413,0.04757582
2415,0.026264146000000002
2419,27.885963
2420,-0.020462553999999997
2423,-0.008614451
2429,-0.014228346999999999
2431,0.49874312
2436,-0.18046519
2438,0.49831090000000006
2439,-0.0028421320000000003
2442,-0.011354298999999998
2452,-0.07726209
2454,-0.02774208
2460,0.48880762
2467,0.72791994
2469,0.50101364
2470,-0.0011361017999999999
2471,0.5003952
2477,-0.255064
2482,0.50483364
2487,-0.016708441
2491,-0.01066765
2499,0.49246487
2505,0.49317795
2508,-0.25230294
2513,0.5044112000000001
2523,0.49314612
2525,-0.28585112
2526,-0.47069362
2534,0.503188
2540,0.49391937
2542,0.48615438
2549,-0.012576851000000002
2551,-0.016778477
2553,0.49674302
2555,-0.009782078
2559,0.055270832
2561,-0.013301395
2562,-0.27334509999999995
2564,-0.01080155
2567,0.503369
2577,-0.025141768
2578,-0.10073148
2579,-0.017641174
2585,0.49384156
2587,0.48492318
2588,-0.019634712
2603,0.49407607
2604,0.49891925
2607,0.07161763
2610,0.49950844
2613,-0.026332387999999998
2615,-0.03453153
2616,-0.048286684
2617,0.023847628
2629,40.471428
2636,0.4861278
2637,0.5140394
2638,-0.012016617
2644,-0.09106929999999999
2648,0.11081334
2652,0.49594823
2658,0.05258076
2660,-0.012232661
2664,0.12778136
2665,-0.24901858
2666,-0.015891071
2668,0.43831090000000006
2679,0.49757993
2681,0.07180806
2682,0.50867414
2683,-0.026581242999999997
2685,-0.006588745
2689,-0.25264084
2690,0.49985355
2696,0.061388288
2698,0.5025122000000001
2700,0.50989246
2703,0.48888993
2704,0.5008718
2705,0.03973296
2710,-0.008341974
2717,0.029316402999999998
2718,0.49892032
2723,0.055425115
2724,-0.013676619
2725,34.157337
2735,-0.028665687999999998
2746,0.04081919999999999
2751,0.4927835
2754,0.5029798
2761,39.327797
2768,0.48532164
2769,0.4968323
2772,41.92653
2776,0.4874686
2780,37.129826
2786,0.48701286
2787,-0.27316153
2789,30.189056
2791,-0.02732733
2795,0.49852794
2797,0.4984575
2805,-0.24422811
2813,0.052993443
2824,-0.025195774
2836,0.49451277
2843,0.49983388
2845,33.475809999999996
2847,-0.07587169
2849,1.9467845000000001
2850,0.49470959999999997
2856,-0.22769344
2858,0.28496966
2866,0.075517535
2867,0.05127342
2872,35.64288
2873,-0.031031655
2876,0.48230500000000004
2878,-0.0076153064
2881,0.503193
2884,-0.010786666
2885,0.037273284
2888,-0.045537352999999996
2891,0.015012701000000002
2897,0.020260221999999998
2905,-0.0120770335
2915,0.22297823
2918,0.49470028
2932,0.50664496
2934,0.48784447
2938,-0.008050891
2941,0.4981249
2944,-0.006829113
2946,-0.47518304
2949,-0.06479801
2954,0.50064045
2955,0.046435524000000006
2967,-0.012772238
2977,-0.011215612
2980,0.49405545
2988,-0.034639746
2991,-0.026838224
2993,0.5094032000000001
3005,-0.00022923574
3013,0.06963906
3017,34.087944
3019,-0.04960984400000001
3027,0.49858135
3030,0.055217292
3033,-0.25936937
3035,-0.28673434
3036,0.49093258
3038,0.5074899
3040,-0.010589138
3043,-0.024668272999999998
3048,0.053741085999999993
3055,0.49939573
3056,0.47698933
3070,0.48946375
3071,-0.26245996
3074,-0.03644339
3078,0.5008802
3081,0.49710184
3092,0.48457829999999996
3097,-0.04219699
3103,0.49092364
3104,0.50096494
3108,0.37883306
3109,0.0013825520999999998
3124,0.49629897
3125,-0.040782746
3128,-0.010054673
3134,0.48175973
3142,0.27141193
3143,34.03089
3144,0.49657208
3149,37.33763
3150,35.57334
3152,-0.47571844
3158,0.48710588
3165,36.250557
3168,-0.016421545
3169,0.05352817
3176,0.057463775999999994
3180,-0.01029868
3188,-0.010014546
3189,40.122616
3195,-0.27519825
3197,0.49134555
3202,0.49647745
3204,0.50246066
3206,0.51201123
3213,-0.028207704
3216,-0.04130575
3218,-0.29854146
3226,-0.06750186
3229,0.5002742
3231,-0.00062275585
3241,-0.0103687765
3253,-0.24330428
3255,-0.04338239
3258,0.0011380202999999999
3263,0.48595839999999996
3265,0.49508756
3278,0.48447263
3280,-0.032821298
3291,0.4860776
3294,0.05967695
3298,-0.03701207
3303,0.49445224
3304,-0.010148436
3314,0.49771315
3320,0.4863733
3322,24.892654
3325,-0.01767565
3332,0.4976963
3337,0.49733320000000003
3341,-0.24329993
3351,0.51947975
3352,-0.008367911
3355,-0.016836808999999998
3357,-0.02031472
3358,0.5010210999999999
3365,-0.029746374
3369,0.50874066
3382,30.413387
3385,0.11981674
3387,0.017378263
3394,-0.24363063
3399,0.40481952
3402,0.50145626
3403,0.043441508
3405,0.50396675
3412,-0.011151401000000002
3414,0.5065282
3416,38.778774
3417,0.030402824
3418,-0.0016245525
3419,0.50287455
3422,0.49680987
3428,-0.29015818
3430,0.51310545
3431,0.50493747
3432,-0.033281873999999996
3433,0.08511211
3440,0.49263805
3450,-0.043947324
3457,0.48957664
3462,-0.0040488765000000005
3465,0.48752838
3472,-0.006251201
3475,0.5004127
3479,0.01289244
3485,-0.02310298
3487,0.49858755
3492,0.50170124
3495,-0.031737924
3497,0.48430103
3500,-0.025277552999999998
3508,0.49657124
3513,-0.107386455
3517,0.4953513
3519,-0.009982342
3520,-0.03743444
3526,-0.2218545
3527,-0.0068553677
3528,35.700974
3530,40.043987
3537,-0.2382567
3539,0.50555396
3540,0.014102981
3542,39.035038
3546,-0.36626035
3548,0.49849325
3549,0.49282807
3557,-0.009062834
3559,-0.018709343
3564,0.49632537
3586,-0.08405156
3587,-0.24498433
3589,0.38836262
3590,-0.40123662
3592,0.49950257
3601,0.52481174
3606,-0.010927996
3609,0.5047773
3611,35.705612
3613,0.49965343
3615,0.01570281
3617,-0.0036756126
3623,22.499477
3624,0.50629604
3629,-0.25648487
3632,1.2115588
3633,-0.029612122
3634,0.49258006
3635,-0.021772936
3638,-0.0043944097
3639,0.07810266
3643,0.516927
3646,-0.06332742
3651,-0.016432181
3659,0.48416716
3661,1.404907
3668,-0.13883694
3670,0.50420743
3675,-0.011324923999999998
3677,-0.23766896
3692,31.201145
3693,-0.03355433
3697,34.803078
3700,0.10670296
3702,37.52496
3704,39.481506
3708,-0.0069128283999999995
3715,-0.01678959
3717,0.48787582
3726,-0.011739701000000002
3733,-0.11753755
3735,-0.26047564
3737,-0.03284284
3741,-0.016213998
3748,-0.009394265
3752,-0.01479367
3760,0.50298125
3762,-0.0025208313
3764,0.48962295
3767,-0.054426637
3772,0.054214757
3776,0.48383117
3779,0.50758225
3791,0.50993884
3794,0.5018328
3798,-0.03313902
3800,-0.26867062
3805,0.42214274
3806,0.043310482000000004
3809,-0.034786372999999995
3811,-0.01250473
3816,0.4944576
3822,-0.025570605
3826,0.49953809999999993
3832,0.50552464
3833,0.49857885
3836,-0.06804094
3844,-0.24315894
3847,-0.01973225
3849,35.079903
3851,0.50525063
3853,0.49896747
3854,-0.011071346999999999
3856,-0.013274464
3867,0.5103116
3870,54.81081999999999
3873,0.509159
3875,0.04440956
3880,0.5028060000000001
3881,-0.007682574
3884,-0.013474219499999999
3890,0.05777252
3895,0.066257745
3899,39.827847
3917,-0.26349407
3925,0.5188202999999999
3926,-0.24191709
3928,0.0005607903
3932,0.49269447
3936,0.48500443
3941,32.271122
3947,0.5065460999999999
3948,0.50397617
3949,0.49074185
3956,0.061877
3958,0.5026143
3962,0.50121325
3967,-0.006240223499999999
3969,0.038495574
3971,-0.009630743
3974,0.4978361
3975,0.50087124
3978,0.50321805
3983,0.5128912999999999
3984,-0.012164046999999999
3985,-0.57315135
3989,0.49879915
3992,0.49355889999999997
3995,-0.0083874585
3997,-0.038571645
4001,-0.028088413
4007,-0.007999796
4014,0.50605804
4016,0.014194865
4018,-0.028688889
4030,0.4962477
4035,0.50989276
4043,-0.054797776
4045,-0.022159408999999998
4047,-0.009078466
4048,0.36747244
4055,0.49972594
4060,0.50092214
4062,-0.023227919
4065,0.49502397
4067,-0.014963093
4068,0.5053686
4075,0.50194526
4077,0.4883924
4080,39.330513
4091,36.592674
4099,-0.055872835
4102,-0.03761042
4104,32.873444
4116,-0.07712574
4119,0.024081442999999998
4124,-0.011657981000000001
4128,-0.02087021
4133,-0.027456599999999998
4140,-0.22819996
4144,0.49515375
4146,0.04743214
4149,0.4878467000000001
4150,0.508862
4152,0.51049876
4157,49.35454
4165,-0.0064060409999999995
4166,-0.012072328500000002
4172,0.49088132
4173,-0.01807632
4184,0.49189115
4185,-0.014925842
4194,0.49595368
4195,0.48559803
4200,0.50524896
4210,-0.014870623000000001
4213,-0.17501643
4216,0.045356895999999994
4223,-0.019774303
4225,-0.006169821999999999
4226,-0.017692091
4229,0.50403315
4232,-0.0031281991
4237,-0.015055276000000001
4238,0.012827795
4239,-0.050955728
4241,28.674107
4244,-0.334343
4245,0.4888838
4248,0.002106145
4249,0.5052244
4252,0.50092715
4257,-0.014927717
4258,-0.017707989
4270,0.028282803
4274,-0.041846372
4279,-0.054753046
4280,-0.005005547
4282,-0.018522697
4286,-0.032059416
4291,0.5232371
4295,-0.01688511
4303,-0.037226416
4308,-0.00600277
4312,0.49522865
4315,-0.25421232
4316,0.49110863
4318,0.0085159
4329,41.34874
4340,0.47619808
4341,-0.02143156
4342,0.48617715
4345,0.48195004
4348,-0.031066592999999997
4360,0.49894970000000005
4367,0.5083707000000001
4372,33.795593
4377,-0.025870861000000002
4383,0.4959675
4384,-0.010176513
4388,0.4834857
4393,0.49415165
4399,0.49911088
4402,-0.008535296999999999
4404,0.055924345
4406,-0.024130587000000002
4407,-0.00802382
4409,-0.052290272
4411,0.51741403
4412,-0.022226492
4426,0.49181798
4433,-0.01697826
4436,0.06656046
4439,-0.0122163305
4441,0.49934527
4442,-0.0051051397
4443,0.48310292
4444,0.48576468
4449,0.49328423
4450,-0.017739007
4455,-0.058368504
4457,-0.014899893
4461,-0.39375666
4462,0.49912268
4464,-0.25615284
4474,0.022583675
4486,-0.010524252
4487,0.046720687000000004
4493,0.0076179095
4500,0.48513597
4507,-0.009025423000000001
4508,-0.01755643
4509,0.49769884
4511,0.50048274
4512,-0.012112981
4515,0.49665479999999995
4519,-0.02597921
4523,-0.026542502000000003
4526,0.50157803
4528,0.50221527
4535,0.52166
4537,0.48816592
4539,-0.014056964
4542,-0.0109356865
4543,0.05465995
4544,0.47827749999999997
4554,-0.25147003
4559,-0.012200233000000001
4561,0.49843279999999995
4562,0.50295645
4563,0.49949506
4564,-0.009316821
4569,0.5074420000000001
4573,0.496449
4579,0.49837515
4580,-0.040719107000000004
4590,2.1777818
4591,0.50112754
4597,-0.010467114
4598,0.5001965
4599,-0.03757585
4601,0.49631467
4602,-0.28679258
4609,0.4843197
4620,-0.012064073
4629,0.49822026
4636,0.38438743
4639,-0.007222363000000001
4646,-0.013957613
4647,0.50156367
4649,39.998924
4653,0.49741787
4654,0.5104051
4662,-0.27047598
4664,-0.260786
4666,-0.22489527
4667,0.49403656
4672,0.009991556
4680,0.48730695
4681,-0.011875007
4684,0.4988706
4691,0.040937316
4692,0.5069
4693,-0.034365207
4698,-0.2510194
4705,0.49108583
4707,-0.01590761
4709,-0.011927581999999999
4714,-0.056277514
4721,-0.009380152
4726,0.50170654
4727,0.48579538
4734,0.0512957
4735,0.50486124
4737,-0.028275408
4738,34.813606
4739,0.49777299999999997
4743,0.048200945999999995
4754,0.05290475
4756,-1.0044620000000002
4766,0.4995286
4771,-0.03142708
4773,0.4882102
4776,-0.015497994
4779,0.49246532
4787,59.99451
4790,0.004829645
4793,-0.25941393
4794,0.48648202
4797,0.4958688
4799,0.4987026
4802,31.037353999999997
4805,0.48387295
4811,0.48445785
4815,0.49812170000000006
4820,-0.012272696999999999
4833,0.5013219
4834,0.49765470000000006
4836,-0.45902467
4841,-0.25776792
4842,0.50143033
4843,0.49128413
4854,-0.52726096
4858,0.48726672
4859,-0.012946174
4864,-0.008305576
4867,-0.26624668
4872,0.01135204
4884,0.51605886
4888,-0.011804992
4889,-0.017484393
4895,44.52916
4897,-0.27563742
4900,-0.02503096
4905,0.49377352
4910,0.052157175
4912,0.48093557
4915,0.042806298
4916,0.5003964
4918,-0.254302
4920,1.4786291
4927,-0.26047729999999997
4928,0.17421539
4930,-0.036754943
4933,0.49204248
4938,0.49685925
4939,0.5134977
4941,0.49215943
4949,0.072353765
4951,-0.0050284155
4952,0.49787876
4958,43.08084
4971,0.48795950000000005
4989,-0.013062733
4994,0.5005326
4995,0.50652885
5001,0.050016995999999994
5002,0.44204593
5006,-0.04679711
5010,-0.036844496000000004
5022,0.5023569
5024,-0.009797314
5029,-0.0431687
5031,0.49875185
5032,-0.008110586999999999
5045,36.270393
5049,-0.04687825599999999
5056,0.49431396
5067,0.003544163
5077,-0.011349261000000001
5079,-0.010411202
5082,37.77453
5086,-0.017226883999999998
5088,0.05646913
5104,-0.028753478
5105,0.24223101
5108,41.77333
5115,0.07098360000000001
5116,38.342583000000005
5123,0.47957832
5132,-0.2849992
5136,0.08031548
5138,38.698425
5142,-0.018166628
5153,0.4994374
5158,0.49471309999999996
5160,-0.24485052
5164,-0.24293432
5165,-0.06517941
5172,-0.025126462999999998
5174,0.49341437
5185,-0.013665538
5186,0.48707813
5202,-0.040445913
5204,-0.28770417
5205,-0.06998303
5207,-0.27666038
5214,0.5101743
5216,0.50677615
5226,0.49721444
5232,0.0417921
5234,-0.049733926
5236,-0.011396353
5237,0.5125522
5240,0.49313748
5250,0.4857025
5253,0.55507576
5255,-0.004140172
5256,-0.0030144714
5258,0.01950229
5263,0.4857815
5264,0.5070279000000001
5270,0.520795
5272,-0.0038217948999999998
5274,0.50070226
5284,33.813774
5286,-0.19938648
5287,0.49249157
5290,0.030676242000000003
5291,-0.44717222
5292,-0.010904305
5293,0.49899974
5297,0.49230814
5304,0.49938142
5307,2.0942404
5311,0.49235509999999993
5313,0.00353737
5314,-0.27478313
5320,-0.01743765
5325,-0.021830626000000002
5328,34.164017
5329,0.49665058
5333,0.5014956
5344,37.08317
5346,-0.019038841
5353,-0.23258613
5363,-0.024489399
5364,0.0022273454999999997
5365,0.5024974
5369,-0.030490687000000002
5371,-0.010832818000000001
5375,-0.048310835
5379,0.5087134
5388,-0.030100299
5389,0.0023954026000000002
5391,-0.012465013
5392,0.50023973
5394,-0.018110678
5400,0.5125549
5405,-0.07066563
5413,-0.049482208
5423,0.49851617
5430,0.48201573
5431,-0.007131748
5434,0.4906224
5437,0.50385666
5439,0.4961725
5445,-0.009682763
5453,38.54935
5455,0.49692094
5457,0.5035984
5459,-0.010344654
5467,-0.021936342
5475,-0.024831705
5483,0.05747388
5484,0.5080475999999999
5487,-0.003827067
5493,0.5100511
5497,-0.22642286
5499,29.451221000000004
5500,0.5204310999999999
5501,-0.26563227
5503,0.5043902
5504,-0.027478267
5506,0.011830293
5512,-0.014286045
5514,0.500686
5516,-0.26011896
5517,0.49899942
5518,0.5027046
5523,0.5000844
5525,0.48979092
5528,0.50329864
5529,0.51367223
5530,-0.8515903
5539,-0.014266163
5547,0.49463729999999995
5551,0.50274795
5552,-0.011404475
5553,0.49933952
5557,-0.010666617
5558,0.009185463
5559,0.48582178
5564,-0.0054792603
5580,0.49368090000000003
5582,52.662952000000004
5588,-0.004495265
5598,0.54096395
5607,-0.14981078
5614,-0.14936934
5616,0.5037446
5620,-0.02650198
5628,40.49472
5631,-0.009302791
5632,-0.005196089
5639,0.05585691
5650,0.5012966
5656,-0.021796409
5657,0.061774592999999996
5663,0.49865073
5665,-0.26761457
5666,-0.24956504
5668,0.06475289
5669,0.052263696
5672,-0.035198577
5683,31.563796999999997
5698,0.49667120000000003
5705,0.014778215
5706,0.04937007
5707,-0.04201772
5709,0.50088197
5716,0.046828676
5720,0.05890036
5725,41.84202
5729,-0.012847451000000001
5748,0.49445963
5752,0.49055868
5760,-0.043825794
5762,0.4982887
5769,-0.057859287
5771,-0.0099360645
5778,-0.025165297000000003
5780,-0.048714086
5782,-0.0027925018
5784,0.06593998
5789,0.5020905999999999
5796,0.51125425
5797,-0.3209498
5798,-0.020407954
5803,-0.012549458000000001
5806,-0.22846654
5818,0.49125743
5820,0.48208082
5824,-0.022035215
5825,-0.055571754
5827,-0.03138847
5829,0.15756741
5835,-0.0154267475
5838,0.50252986
5843,-0.29055533
5853,0.48040646
5858,-0.013717723999999999
5863,36.33052
5867,0.009465769
5869,-0.012038397
5874,-0.0126244575
5875,0.49609187
5876,34.80283
5878,0.5006058
5885,0.48900550000000004
5886,-0.2506313
5888,-0.0096528325
5889,0.4998495
5894,0.5102001
5896,37.924698
5900,-0.02516179
5904,0.49160904
5912,0.48325717
5917,-0.016673142
5926,0.4786623
5939,-0.010085992
5944,0.52646744
5948,-0.14516401
5950,0.48780453
5951,0.49394859999999996
5953,0.49188417
5963,0.5072665
5964,0.008580471999999999
5965,35.6737
5975,-0.23939908
5981,-0.27550888
5983,0.49947600000000003
5988,-0.016846888
5995,0.061821017
6006,-0.010979267
6007,36.95154
6011,0.059521947
6012,-0.014037546000000001
6021,0.49863636
6027,0.037797716
6034,-0.010694055
