Id,Value
1677,0.04263069
1679,0.4738683
1684,0.54072356
1689,0.5011163
1694,0.47081342
1709,0.46788329999999995
1713,0.084870525
1714,-0.0003064815
1715,-0.03168818
1724,-0.019636855
1728,-0.020190585
1735,-0.023496602000000002
1738,0.08558889
1740,-0.06903542
1748,-0.034274604
1750,0.47795546
1752,-0.04487005
1755,0.52193815
1761,0.049510575999999994
1762,0.5735861
1765,-0.013471017
1775,0.51502824
1779,0.09328621599999999
1782,0.6096189999999999
1786,0.49729538
1787,-0.06649493
1789,0.030539017
1795,-0.23383316
1798,0.5858257
1799,0.486969
1800,-0.05961038
1801,0.5549529000000001
1802,0.49065176
1807,0.06695225
1815,0.47888938
1821,-0.02747119
1822,40.900517
1833,0.5017590000000001
1835,0.53729975
1842,0.56697685
1843,39.10519
1846,0.53092825
1855,34.785007
1856,0.52757025
1859,-0.026200277999999997
1860,-0.04380327
1864,-0.016322475
1866,0.47211355
1868,-0.008129891
1872,0.49999875
1879,0.5272409
1880,0.495958
1882,-0.0073987440000000005
1884,-0.31876054
1891,-0.029150736
1897,0.5293743000000001
1899,-0.006155897
1905,0.5761704000000001
1909,0.5020193000000001
1918,35.065155
1920,0.65714884
1923,0.556345
1927,-0.0040289164
1929,-0.06372058400000001
1932,0.5062103
1933,0.49859238
1934,0.0016675033
1938,0.46896327
1939,0.00020402856
1942,0.5025126
1945,40.80573
1952,-0.047658745
1958,0.50029784
1962,0.13261591
1963,0.4909687
1968,0.5071225
1969,-0.058359336
1970,-0.2969795
1973,0.49730366
1978,0.5000127000000001
1985,0.6144757
2000,0.5651144
2001,-0.008781705
2006,0.016122082
2009,-0.051622193
2014,-0.027281405
2017,-0.019174788
2018,0.47543177
2019,-0.031035185
2024,0.49687546
2026,0.007284416
2042,0.08345476
2044,0.49975990000000003
2061,0.008579865
2068,0.49205846
2071,0.5755963000000001
2073,0.48480874
2075,0.04292891
2077,0.5376565999999999
2079,0.5489501
2080,0.5172683
2085,0.5553435999999999
2088,-0.44642124
2093,0.55280447
2094,0.46855584
2095,-0.011932257
2100,-0.0044857543
2101,0.47835255
2105,-0.0025280751
2107,0.56359404
2108,-0.036471926
2115,-0.026415749
2116,-0.028333884
2117,46.436679999999996
2125,0.5626831999999999
2130,-0.033975616
2132,0.49050236
2133,0.48737592
2147,0.5990918000000001
2148,0.59962654
2150,0.032077733
2158,0.5194539
2160,-0.016389228
2162,0.55921674
2172,0.041697264
2173,-0.035049483
2174,0.09814592
2176,0.5340147
2186,0.5010866
2187,-0.04020119
2195,0.5883263000000001
2196,0.48506409999999994
2201,0.5783881
2204,0.53514576
2205,0.50870466
2206,0.49578187
2224,-0.04056739
2225,0.017255768
2237,0.49133217
2240,-0.008267174
2244,0.50955576
2247,-0.03510297
2248,0.56291753
2262,0.49819404
2263,0.49661678
2271,-0.46230920000000003
2280,-0.0004991851999999999
2286,0.49640754
2287,0.066591665
2288,0.5442934
2294,-0.04001849
2296,0.5135269
2299,-0.012884645
2301,-0.055941597
2302,30.661270000000002
2305,0.4980304
2308,0.51725453
2316,-0.020522602
2319,0.48128176
2320,0.49385909999999994
2321,-0.034852594
2323,0.6701758000000001
2326,35.099453000000004
2332,0.49713874
2334,-0.038245153
2336,-0.0034071784000000004
2344,-0.0036378503000000003
2349,0.50457263
2350,-0.2885264
2351,0.56712943
2354,-0.021144543
2359,0.11727424
2361,0.5906737
2362,-0.010158474
2366,0.5223228
2379,0.0047884714
2380,0.46810752
2382,-0.06969104
2383,0.0006313585
2391,0.47048414
2392,-0.042367514
2408,0.7228564000000001
2410,0.051467482
2413,0.22265062
2415,0.008621253
2419,26.487894
2420,-0.038868558
2423,-0.0875028
2429,0.012926868000000001
2431,0.4748428
2436,0.070711136
2438,0.52621794
2439,-0.02689904
2442,0.0022850912
2452,-0.04098834
2454,-0.101365626
2460,0.6062734000000001
2467,0.02431678
2469,0.5411301
2470,-0.10154522
2471,0.5766252
2477,0.004654968
2482,0.47637898
2487,-0.004628689
2491,-0.0009664167
2499,0.70930624
2505,0.5142157
2508,0.035463932999999996
2513,0.52117133
2523,0.65177846
2525,-0.009287018000000001
2526,-0.42288855
2534,0.5879215999999999
2540,0.5706085999999999
2542,0.503209
2549,-0.02724862
2551,-0.019470163000000002
2553,0.49430546
2555,-0.11493989999999998
2559,0.056569747999999996
2561,-0.016964925
2562,-0.0018243752
2564,0.008572819
2567,0.47925967
2577,-0.07650369
2578,-0.074168265
2579,-0.048588667
2585,0.50404084
2587,0.5021037
2588,-0.05216526
2603,0.51242983
2604,0.54966295
2607,0.08471659
2610,0.55415285
2613,-0.08259655
2615,-0.054286644
2616,-0.05462618
2617,0.07887559
2629,40.184498
2636,0.5019004
2637,0.48304096
2638,-0.005214408
2644,0.038423214
2648,0.29537562
2652,0.49111015
2658,0.0040191356
2660,-0.01143008
2664,0.05012721
2665,0.009727903000000001
2666,0.020102553000000002
2668,0.7034216
2679,0.57017785
2681,0.29003215
2682,0.5213889
2683,-0.03951507
2685,0.0035008516
2689,0.009568896
2690,0.49343625
2696,0.018639725
2698,0.5620263000000001
2700,0.49952438
2703,0.55381167
2704,0.5110642
2705,0.047454774000000005
2710,-0.019230133
2717,-0.025560461
2718,0.59861183
2723,0.018282041000000002
2724,0.01808844
2725,38.37855
2735,-0.03472461
2746,0.076117516
2751,0.4710562
2754,0.5033103
2761,40.011672999999995
2768,0.53608686
2769,0.49735576
2772,46.250744
2776,0.50678474
2780,38.20298
2786,0.6309855
2787,-0.17108062
2789,40.15679
2791,-0.0054798154
2795,0.5025465
2797,0.5534557
2805,-0.0146310665
2813,0.025521874
2824,-0.023962852000000003
2836,0.49929544
2843,0.49964944
2845,33.584959999999995
2847,-0.06167294
2849,-0.0022964627
2850,0.6440182
2856,-0.033010963
2858,0.23452523
2866,0.048187874000000006
2867,0.015523795
2872,36.279488
2873,-0.012764415
2876,0.50479186
2878,-0.057906404
2881,0.5202753999999999
2884,-0.0065319259999999995
2885,0.045236655
2888,-0.050645042
2891,0.08091813
2897,0.15509814
2905,-0.01234792
2915,0.2725688
2918,0.5931781999999999
2932,0.5172291
2934,0.6241548000000001
2938,-0.04629513
2941,0.5696039
2944,-0.00052826665
2946,-0.40354678
2949,-0.047830135
2954,0.49629262
2955,0.04402903
2967,-0.019020235
2977,-0.023482543999999998
2980,0.5203395000000001
2988,-0.09109527
2991,-0.054009235999999995
2993,0.5000971
3005,-0.040442515
3013,0.062513545
3017,33.997355999999996
3019,-0.034754105
3027,0.49615765
3030,0.05136086
3033,0.0007051844
3035,-0.29844242
3036,0.49810845
3038,0.49476993
3040,9.0805814e-05
3043,-0.033675876
3048,0.057653908
3055,0.51389974
3056,0.6189066
3070,0.5154539
3071,-0.019545916
3074,-0.026156664
3078,0.51513326
3081,0.53181636
3092,0.49421629999999994
3097,-0.04420987
3103,0.47343147
3104,0.5162233
3108,0.33532655
3109,-0.06570562
3124,0.48427376
3125,-0.042014647
3128,0.009225622
3134,0.55452263
3142,0.54342103
3143,35.802547
3144,0.5006996
3149,36.205273
3150,34.790485
3152,-0.43853265
3158,0.6069121
3165,37.744278
3168,-0.031138033
3169,0.06762821
3176,0.3918914
3180,-0.057219844000000006
3188,-0.005537709
3189,40.57832
3195,0.016312435
3197,0.5750203
3202,0.49061763
3204,0.57835585
3206,0.46813175
3213,0.022219927999999996
3216,0.021781996
3218,0.28885475
3226,-0.13247883
3229,0.47539562
3231,0.11075684400000001
3241,-0.009760404
3253,-0.016236324
3255,-0.032044377
3258,-0.035791500000000004
3263,0.50825703
3265,0.48941287
3278,0.55121493
3280,-0.02369865
3291,0.5121073
3294,0.07886996
3298,-0.04054191
3303,0.523196
3304,0.013438603
3314,0.58610934
3320,0.4584175999999999
3322,24.368263
3325,-0.025834832000000002
3332,0.57324487
3337,0.54438996
3341,-0.028336141000000002
3351,0.5318739
3352,-0.073275484
3355,-0.08461355
3357,-0.04299928
3358,0.5816015999999999
3365,0.009948142
3369,0.5721419
3382,29.074009999999998
3385,0.029572837
3387,0.00010230020000000001
3394,-0.00895752
3399,0.41758177
3402,0.4906965999999999
3403,0.033360172
3405,0.4913049
3412,-0.008857904
3414,0.5894052
3416,42.792103000000004
3417,0.03953643
3418,-0.02164115
3419,0.53210664
3422,0.44905677
3428,0.034827553
3430,0.50105566
3431,0.5302589
3432,-0.12360531
3433,-0.08815721
3440,0.5424372
3450,-0.0506097
3457,0.55328655
3462,0.025380176
3465,0.48245150000000003
3472,0.0052210577
3475,0.5357732
3479,0.006475526999999999
3485,-0.008944843000000001
3487,0.58240646
3492,0.5053295999999999
3495,-0.010067191999999999
3497,0.49883392
3500,-0.014124423
3508,0.48849309999999996
3513,1.1407979
3517,0.5205227
3519,-0.013451053000000001
3520,0.009787411
3526,-0.030264396000000002
3527,-0.0037565753000000004
3528,35.58027
3530,36.633514
3537,-0.057339344
3539,0.5637889
3540,0.6258508
3542,37.53838
3546,-0.06945742
3548,0.61696875
3549,0.49660674
3557,0.0024266932000000002
3559,-0.035508927
3564,0.47259328
3586,-0.020703293
3587,-0.0011458434
3589,0.44082424
3590,-0.2625792
3592,0.49323547
3601,0.5692649000000001
3606,-0.0020425804
3609,0.51116586
3611,36.06537
3613,0.5064811
3615,0.0062715259999999995
3617,-0.011968477
3623,27.80335
3624,0.49797094
3629,-0.0012969150999999999
3632,-0.03991263
3633,-0.07707238
3634,0.54767936
3635,-0.03934449
3638,-0.022897275
3639,0.06715941
3643,0.48213637
3646,0.0038973764000000003
3651,-0.022102073
3659,0.48787785
3661,-0.0039723404
3668,-0.02481839
3670,0.46934393
3675,-0.02091114
3677,0.00661207
3692,30.704052
3693,0.008398313000000001
3697,31.787634000000004
3700,0.0052923597
3702,39.186752
3704,40.483565999999996
3708,-0.011425687
3715,-0.0029383749
3717,0.48686057
3726,-0.024815142000000002
3733,-0.009703685
3735,0.013317909
3737,0.008094128
3741,-0.026468343999999998
3748,-0.037157472000000004
3752,-0.05873486
3760,0.49881166
3762,-0.04346992400000001
3764,0.48846093
3767,-0.059967555
3772,0.05020102
3776,0.4573561
3779,-0.009493157
3791,0.5042097
3794,0.5113385
3798,0.0010430533
3800,-0.0016385503
3805,0.5763079000000001
3806,0.08000336
3809,-0.057116017000000005
3811,-0.026156811000000002
3816,0.5097552
3822,-0.048299383
3826,0.48268443
3832,0.6230058
3833,0.5398314999999999
3836,-0.093116164
3844,-0.005825173
3847,-0.011153914
3849,33.99899
3851,0.51842964
3853,0.56046003
3854,-0.07384310000000001
3856,-0.008889852
3867,0.5554791
3870,53.018986
3873,0.48212945
3875,-0.00893103
3880,0.5814161999999999
3881,-0.03749934
3884,-0.0074532684
3890,0.10338327
3895,0.018480152
3899,38.745197
3917,-0.01476017
3925,0.48191738
3926,-0.28356355
3928,0.0035807544
3932,0.47603214
3936,0.4782623
3941,33.317009999999996
3947,0.4934007
3948,0.5008752000000001
3949,0.48936114
3956,0.11976994
3958,0.54146796
3962,0.5835185
3967,-0.059471805
3969,0.06826718
3971,-0.014971977
3974,0.49545252
3975,0.57576686
3978,0.5266645999999999
3983,0.4989761
3984,-0.038149364
3985,-0.54502547
3989,0.5080848
3992,0.507989
3995,-0.0885186
3997,-0.030650057
4001,-0.022095233
4007,-0.006633313399999999
4014,0.50029665
4016,-0.0008403770599999999
4018,-0.0678552
4030,0.47766346
4035,0.4893995
4043,-0.054242797
4045,-0.079353265
4047,-0.06764831
4048,0.59426105
4055,0.48101526
4060,0.5136925999999999
4062,-0.056171704
4065,0.53788185
4067,-0.038688846
4068,0.48884165
4075,0.5270423000000001
4077,0.5254126
4080,58.786922
4091,35.92007
4099,0.019608399
4102,-0.054004822
4104,32.794834
4116,0.023199393999999998
4119,0.029371131
4124,-0.002254907
4128,-0.022057987999999997
4133,0.02424599
4140,-0.010141078000000001
4144,0.51927096
4146,0.003612971
4149,0.54235935
4150,0.5065569999999999
4152,0.48365483
4157,66.7079
4165,0.035588402000000005
4166,-0.016275443
4172,0.52353245
4173,-0.021689132000000003
4184,0.7253939
4185,-0.018557714
4194,0.5064995
4195,0.49393046
4200,0.52681094
4210,-0.03272105
4213,-0.268058
4216,0.09060317
4223,-0.06136324
4225,-0.054446932
4226,-0.035299252999999996
4229,0.47187915
4232,-0.038716927000000005
4237,0.016262686000000002
4238,0.0035681482000000002
4239,-0.06057339
4241,29.035434999999996
4244,-0.35018309999999997
4245,0.56463206
4248,0.00382353
4249,0.5158089
4252,0.4949501
4257,-0.01960768
4258,-0.049431723
4270,0.010809056000000001
4274,-0.026103052999999998
4279,-0.06188947
4280,-0.02296007
4282,0.024175212
4286,-0.050596036
4291,0.48595965
4295,-0.015769837
4303,-0.022232495
4308,-0.002026705
4312,0.504845
4315,-0.04440731
4316,0.5047449
4318,-0.032206144
4329,39.840816
4340,0.47988707
4341,-0.027693309
4342,0.4803840999999999
4345,0.53122926
4348,-0.04197731
4360,0.5533326
4367,0.5018757
4372,34.11392
4377,-0.016623508000000002
4383,0.48657027
4384,-0.0472041
4388,0.53407997
4393,0.5101452000000001
4399,0.50151134
4402,-0.0011896435000000002
4404,0.081731305
4406,-0.0696225
4407,-0.04392058
4409,-0.034984867999999995
4411,0.5681691
4412,0.0085263215
4426,0.6361633000000001
4433,-0.02807379
4436,0.011151601
4439,0.017707562
4441,0.55829257
4442,0.02070615
4443,0.62590307
4444,0.62386745
4449,0.54643357
4450,-0.030634116
4455,-0.07332929
4457,-0.06506248
4461,-0.092099234
4462,0.48970518
4464,-0.0373586
4474,0.033910677
4486,-0.002666643
4487,0.062882274
4493,-0.05275507
4500,0.6511140999999999
4507,-0.007747350300000001
4508,0.022392321
4509,0.60091674
4511,0.52955866
4512,0.00989257
4515,0.60387444
4519,0.01011535
4523,-0.009918038
4526,0.5105649
4528,0.47107494
4535,0.48134652
4537,0.48230487
4539,-0.07828798
4542,-0.0055762026
4543,0.034773122999999996
4544,0.6301222
4554,0.009491213
4559,-0.015925118999999998
4561,0.5782510000000001
4562,0.49452165
4563,0.60297084
4564,-0.04426836
4569,0.50796664
4573,0.50333816
4579,0.5474601
4580,-0.034494743
4590,0.026752446000000003
4591,0.49933999999999995
4597,0.020897556
4598,0.4801152
4599,-0.04667601
4601,0.5573001999999999
4602,-0.35668862
4609,0.6044451999999999
4620,0.0026849005
4629,0.53483015
4636,0.03005239
4639,-0.002772808
4646,-0.021666487999999998
4647,0.49695969999999995
4649,37.279957
4653,0.54490316
4654,0.47128156
4662,0.0010346416
4664,0.0041685514000000005
4666,0.002772417
4667,0.5278251
4672,0.00069206953
4680,0.5311669
4681,-0.013487196000000002
4684,0.47042029999999996
4691,0.0915755
4692,0.51818544
4693,-0.03959134
4698,-0.022109438
4705,0.5842191999999999
4707,-0.046849395999999995
4709,-0.0031068046
4714,-0.007825761
4721,-0.016167315
4726,0.48899812
4727,0.46607488
4734,0.106940895
4735,0.50153244
4737,-0.01402501
4738,57.64305
4739,0.50093096
4743,0.07190472
4754,0.09161985
4756,-0.46963760000000004
4766,0.5605064000000001
4771,0.004528219
4773,0.48831946
4776,-0.09548253
4779,0.5329541
4787,60.370564
4790,-0.006184306
4793,-0.07599148
4794,0.51134473
4797,0.50399554
4799,0.5099374
4802,31.76118
4805,0.47559178
4811,0.6254773
4815,0.47670144
4820,-0.012682062
4833,0.51650625
4834,0.53203726
4836,-0.5316550999999999
4841,-0.010283291
4842,0.5009581
4843,0.48854476
4854,-0.6699896
4858,0.47608572
4859,-0.009136343
4864,-0.0011234824
4867,0.0024385433999999998
4872,-0.013200346000000002
4884,0.5254477
4888,-0.00943215
4889,-0.02557288
4895,50.146862
4897,-0.048008677
4900,-0.05759317
4905,0.6244031999999999
4910,0.08408493
4912,0.49704516
4915,-0.013811658999999999
4916,0.502143
4918,-0.33810583
4920,-0.015282526999999999
4927,-0.07353467
4928,0.26198182
4930,-0.0025540981
4933,0.5415148
4938,0.5804353
4939,0.49240357
4941,0.5179931
4949,0.058952212000000004
4951,-0.018126462
4952,0.45759562
4958,44.61446
4971,0.49341744
4989,-0.017066283
4994,0.5316065
4995,0.4989861
5001,0.07572088
5002,0.6288142
5006,-0.040361684
5010,-0.041463386
5022,0.50725496
5024,-0.03589839
5029,-0.007971291
5031,0.565413
5032,-0.021190679
5045,35.177887
5049,0.03122281
5056,0.5420048000000001
5067,-0.0011217557000000001
5077,-0.0777928
5079,-0.012391979
5082,37.937263
5086,-0.0360383
5088,0.11317769400000001
5104,-0.06355684
5105,-0.4349622
5108,42.856987
5115,0.04288685
5116,36.011856
5123,0.4612285
5132,-0.26592088
5136,-0.030450098
5138,38.769366999999995
5142,-0.0273428
5153,0.5220020000000001
5158,0.5291656
5160,0.0007259697
5164,0.019918239
5165,0.012834159
5172,-0.06808099
5174,0.5396215
5185,-0.034403164
5186,0.6523175
5202,0.30385029999999996
5204,-0.03335693
5205,-0.038487922
5207,-0.010418668
5214,0.50046366
5216,0.46907437
5226,0.58564305
5232,0.10861111
5234,-0.043002307000000004
5236,-0.023896929
5237,0.4693526
5240,0.5360335999999999
5250,0.5191491
5253,0.8096123000000001
5255,0.017621737
5256,-0.026018884
5258,0.008274404
5263,0.47729158
5264,0.47991124
5270,0.49074268
5272,-0.08362227
5274,0.54508954
5284,32.12018
5286,-0.2453275
5287,0.6069244
5290,-0.0015680194
5291,-0.27097657
5292,-0.0006590802
5293,0.47416717
5297,0.49095735
5304,0.52090657
5307,0.012436128999999999
5311,0.59521085
5313,0.006825594
5314,0.012763575
5320,-0.057671595
5325,-0.025919156000000002
5328,33.77872
5329,0.5953173
5333,0.5585576
5344,37.6234
5346,-0.04145085
5353,-0.06480898
5363,-0.030976608
5364,0.011330588999999999
5365,0.5100136
5369,-0.0007559741
5371,-0.031713247
5375,-0.05332131
5379,0.50246745
5388,-0.010361325
5389,-0.010679851
5391,-0.03784391
5392,0.46442002
5394,-0.09906918599999999
5400,0.50349414
5405,-0.034203276
5413,-0.04639943
5423,0.5746201
5430,0.5172272
5431,-0.032059718
5434,0.5735583000000001
5437,0.488212
5439,0.5059033
5445,-0.070570804
5453,37.720764
5455,0.6159425999999999
5457,0.4928724
5459,0.00083287247
5467,-0.09618889
5475,-0.0997971
5483,0.05989983
5484,0.5954345999999999
5487,0.030845799
5493,0.49919647
5497,-0.006505672
5499,31.259346
5500,0.49155277
5501,0.015280661999999999
5503,0.4913065
5504,-0.031168535
5506,0.0010559373
5512,-0.02652273
5514,0.48671472
5516,0.005448485
5517,0.51210546
5518,0.48871413
5523,0.5119748
5525,0.48837227
5528,0.51379466
5529,0.51520467
5530,-0.58775055
5539,-0.036901752999999995
5547,0.5282526999999999
5551,0.5210354
5552,-0.02772365
5553,0.52859807
5557,-0.04838371599999999
5558,-0.037668112999999996
5559,0.5281645
5564,-0.04855653
5580,0.5225278
5582,53.425026
5588,-0.070850916
5598,0.016635714
5607,0.106994
5614,0.053380236
5616,0.5111382999999999
5620,0.012927765
5628,41.3598
5631,-0.01141238
5632,-0.06341285
5639,0.07758268
5650,0.44873792
5656,-0.0621788
5657,0.025234304
5663,0.5872719
5665,0.007119689
5666,0.006546210500000001
5668,-0.03251852
5669,0.019523676
5672,-0.057751052000000004
5683,33.880295000000004
5698,0.48994824
5705,0.009191824
5706,0.026438477999999998
5707,0.020526499
5709,0.5060939999999999
5716,0.07782621
5720,0.06731142
5725,44.045845
5729,-0.020884543999999998
5748,0.5620774000000001
5752,0.5217396
5760,-0.013110475
5762,0.48031157
5769,-0.08663805599999999
5771,-0.03127464
5778,-0.0050666556
5780,-0.057667967
5782,0.034003854
5784,0.05519422
5789,0.6275478
5796,0.4576481
5797,-0.12873021
5798,-0.020763965
5803,0.040479414
5806,-0.0026556738
5818,0.5356922
5820,0.5301244
5824,0.0041917255
5825,0.012457475
5827,0.0074501336
5829,0.11251558
5835,0.14209348
5838,0.518931
5843,-0.057823735999999994
5853,0.60691464
5858,-0.01203814
5863,38.912895
5867,-0.014550138
5869,-0.03504018
5874,0.007868851
5875,0.47380236
5876,45.754627
5878,0.49089920000000004
5885,0.5184783
5886,-0.026345879
5888,-0.029392602
5889,0.48732537
5894,0.5357529000000001
5896,36.51211
5900,0.006666433
5904,0.60326624
5912,0.5227522
5917,0.0077676885
5926,0.44834867
5939,-0.02957389
5944,0.51806045
5948,-0.17191383
5950,0.514155
5951,0.56198305
5953,0.5455643
5963,0.5006549
5964,-0.10785973
5965,42.241009999999996
5975,0.036874935
5981,0.01902878
5983,0.5617453
5988,-0.045244273
5995,0.08195921
